customer_id,recency,frequency,monetary
4583,38,10,9529.55
4584,68,13,8939.36
4585,38,13,4672.59
4586,10,8,4260.26
4587,17,15,5301.8
4588,38,14,6026.73
4589,17,17,6295.99
4590,3,17,8364.8
4591,50,11,3634.72
4592,18,7,3782.9300000000003
4593,20,15,6143.17
4594,8,13,3897.98
4595,5,7,2638.32
4596,10,15,10165.869999999999
4597,3,12,6431.56
4598,55,13,4996.53
4599,30,8,3788.73
4600,15,14,4465.72
4601,0,13,4182.12
4602,81,9,3297.37
4603,44,12,5462.58
4604,28,16,4977.47
4605,5,8,3626.47
4606,37,6,3529.0299999999997
4607,27,11,4982.6
4608,12,20,5849.35
4609,12,12,5704.01
4610,12,17,7644.33
4611,3,13,4986.15
4612,12,15,9377.28
4613,4,11,6822.76
4614,55,13,5324.0199999999995
4615,36,19,4838.15
4616,11,10,6020.48
4617,6,13,5443.48
4618,24,18,6740.29
4619,1,18,6663.19
4620,26,15,6316.01
4621,16,16,6563.15
4622,17,14,6895.17
4623,5,8,3884.45
4624,40,10,3498.39
4625,115,9,2138.15
4626,42,11,4083.58
4627,14,12,5147.95
4628,12,9,4523.900000000001
4629,19,10,4083.12
4630,46,11,7283.62
4631,10,17,6228.03
4632,0,12,4439.3
4633,4,13,8216.07
4634,34,15,4574.78
4635,1,12,3625.9
4636,36,15,6301.53
4637,7,13,6756.76
4638,50,16,6652.09
4639,26,6,3550.7099999999996
4640,18,12,2927.55
4641,3,17,9949.4
4642,17,15,7995.13
4643,143,10,3121.24
4644,82,8,3559.68
4645,27,18,11309.57
4646,9,13,4516.15
4647,28,16,8539.98
4648,13,11,6447.98
4649,13,17,10865.09
4650,38,18,10027.4
4651,26,7,2019.7200000000003
4652,93,9,4165.98
4653,1,18,6663.04
4654,133,9,4120.04
4655,1,16,9621.380000000001
4656,20,16,7784.32
4657,4,10,4639.25
4658,9,12,6820.03
4659,2,17,7525.52
4660,2,11,4401.51
4661,36,13,6441.57
4662,59,13,3727.6
4663,44,7,2676.59
4664,33,11,3516.3199999999997
4665,4,21,8341.96
4666,31,16,4905.2300000000005
4667,25,13,8129.18
4668,15,17,7483.29
4669,1,14,7507.83
4670,16,12,3113.42
4671,7,19,10292.2
4672,54,8,3902.33
4673,13,16,7626.62
4674,34,15,6328.0
4675,39,14,7958.48
4676,8,13,6373.66
4677,7,10,3495.26
4678,17,15,5718.4800000000005
4679,28,12,4059.5699999999997
4680,6,11,8310.28
4681,25,14,7316.95
4682,44,13,7210.99
4683,20,7,2755.81
4684,39,14,4871.78
4685,66,8,3180.83
4686,57,10,5456.74
4687,86,14,6407.33
4688,23,13,3445.9
4689,14,9,4486.38
4690,15,10,3702.5
4691,52,20,11715.76
4692,28,18,7440.91
4693,50,16,5094.51
4694,8,5,2042.82
4695,8,12,4185.71
4696,33,9,3091.12
4697,10,19,7913.74
4698,28,14,6293.04
4699,4,10,5450.0599999999995
4700,24,19,10204.53
4701,7,12,5130.56
4702,10,15,6756.11
4703,10,19,9293.27
4704,44,14,7514.79
4705,5,11,5086.88
4706,8,16,6543.93
4707,28,8,2316.9700000000003
4708,1,10,2942.59
4709,6,15,6309.63
4710,11,17,5564.68
4711,13,10,3619.01
4712,18,7,5164.3
4713,8,8,3676.4900000000002
4714,23,14,4827.18
4715,16,6,1766.3600000000001
4716,8,17,8518.95
4717,20,9,3037.35
4718,16,15,10426.43
4719,21,14,9347.74
4720,25,21,9144.96
4721,0,16,8892.82
4722,14,13,8431.34
4723,30,15,6845.79
4724,25,13,6916.75
4725,24,7,4077.27
4726,60,13,5560.780000000001
4727,11,12,7056.1
4728,15,19,6621.79
4729,65,12,4260.52
4730,15,6,2390.92
4731,18,9,3989.52
4732,42,12,4601.98
4733,3,11,6192.63
4734,13,17,5177.01
4735,7,15,7656.45
4736,31,17,7522.19
4737,51,12,6407.62
4738,7,11,4915.83
4739,115,9,3338.67
4740,75,14,8076.14
4741,10,17,6007.47
4742,31,12,5394.63
4743,90,12,6532.92
4744,10,12,4080.54
4745,3,7,2927.37
4746,11,11,3264.6800000000003
4747,33,8,4355.28
4748,73,9,2984.62
4749,31,11,4135.51
4750,38,13,4788.49
4751,56,12,6276.57
4752,20,14,8036.02
4753,38,13,6106.97
4754,56,17,9611.04
4755,39,9,5135.33
4756,4,10,3255.61
4757,15,8,4592.639999999999
4758,42,12,3778.37
4759,8,14,6845.74
4760,7,10,3550.7200000000003
4761,6,16,5425.26
4762,76,15,5328.83
4763,8,12,4385.63
4764,13,12,6290.41
4765,6,17,8266.26
4766,59,14,5086.85
4767,17,8,2761.89
4768,7,15,6663.110000000001
4769,55,10,5030.3
4770,48,13,5395.46
4771,2,14,5006.87
4772,28,12,5223.62
4773,10,10,4718.13
4774,8,9,1995.55
4775,16,13,6869.6
4776,21,13,4206.13
4777,35,13,4875.72
4778,7,17,4122.62
4779,11,9,2914.85
4780,90,7,1883.6399999999999
4781,2,11,5572.0
4782,3,10,4970.73
4783,69,10,3628.55
4784,87,12,5954.29
4785,13,12,7353.12
4786,55,11,3943.63
4787,35,10,3849.0499999999997
4788,60,12,6742.9400000000005
4789,7,13,4114.09
4790,9,18,6514.97
4791,134,10,4982.14
4792,3,18,6882.05
4793,13,12,6647.33
4794,13,17,8996.82
4795,7,14,6849.51
4796,31,14,5311.34
4797,9,21,8492.98
4798,17,14,8782.87
4799,23,9,4298.08
4800,44,19,7456.82
4801,8,15,5236.84
4802,18,10,4105.2
4803,1,13,3270.51
4804,26,14,5800.5
4805,12,13,6059.4
4806,3,14,5821.18
4807,23,17,9288.26
4808,25,10,5974.46
4809,45,16,6780.59
4810,81,8,2782.41
4811,42,13,5704.4
4812,39,18,8350.380000000001
4813,3,11,3926.1
4814,28,7,5618.84
4815,57,14,7496.81
4816,20,15,8887.98
4817,18,16,6243.31
4818,92,6,3460.4
4819,3,21,6763.48
4820,35,13,4548.89
4821,3,14,6078.22
4822,15,11,3823.28
4823,0,14,5778.3
4824,3,23,8749.56
4825,31,17,8553.32
4826,9,11,4277.099999999999
4827,3,13,4831.49
4828,10,13,4827.42
4829,10,10,5396.98
4830,9,9,2813.54
4831,36,7,3076.73
4832,72,17,4489.32
4833,54,19,11342.91
4834,39,16,5979.52
4835,0,12,2857.16
4836,32,14,6573.79
4837,3,11,3488.3900000000003
4838,10,12,4313.21
4839,5,18,10606.75
4840,46,20,9047.7
4841,12,16,6591.43
4842,13,14,6723.37
4843,31,8,2218.08
4844,43,8,2806.69
4845,197,5,1591.01
4846,41,18,4773.92
4847,36,10,6319.09
4848,1,23,12678.23
4849,36,8,4530.28
4850,6,8,6065.08
4851,31,14,5223.07
4852,76,7,2631.72
4853,35,15,5138.39
4854,7,13,7310.98
4855,43,10,4092.37
4856,8,7,2372.4
4857,2,13,4054.54
4858,62,10,2264.7400000000002
4859,0,14,5384.83
4860,59,8,4550.16
4861,27,10,6428.52
4862,11,12,7111.4
4863,68,15,7673.6900000000005
4864,36,15,6520.1900000000005
4865,7,16,7217.06
4866,36,17,6782.46
4867,1,15,8215.9
4868,31,8,3481.74
4869,10,10,6482.95
4870,4,9,4518.34
4871,4,10,4854.8
4872,3,15,7045.15
4873,38,13,8004.24
4874,34,13,3992.67
4875,27,9,2988.19
4876,30,9,3498.85
4877,27,10,5631.74
4878,17,18,7089.53
4879,39,9,5832.57
4880,6,12,6418.99
4881,12,15,7576.24
4882,7,17,6928.4800000000005
4883,22,22,10271.88
4884,2,13,6180.0
4885,73,6,2211.53
4886,31,18,8738.5
4887,20,17,4494.13
4888,47,14,4138.64
4889,21,14,7410.41
4890,72,13,7018.82
4891,20,11,4887.610000000001
4892,0,9,3637.4900000000002
4893,38,7,3113.06
4894,43,9,4051.48
4895,11,12,5848.82
4896,49,14,6442.37
4897,45,19,10712.78
4898,3,11,4263.28
4899,14,8,3841.1
4900,105,14,6434.92
4901,11,13,9316.64
4902,7,20,9038.12
4903,10,8,1986.77
4904,25,8,3985.47
4905,10,14,4604.26
4906,23,12,7588.19
4907,3,7,1823.36
4908,6,13,6146.41
4909,45,13,4410.8
4910,8,14,4647.11
4911,52,15,4959.73
4912,9,11,6061.92
4913,9,9,3474.24
4914,38,17,9091.82
4915,3,13,5396.17
4916,60,9,2199.23
4917,10,8,3740.14
4918,38,16,6493.56
4919,50,9,7743.95
4920,8,12,6308.84
4921,10,12,6884.78
4922,22,13,4881.72
4923,35,18,6563.71
4924,10,17,8789.140000000001
4925,84,19,5876.0199999999995
4926,61,11,4046.54
4927,43,13,5508.13
4928,47,15,6921.39
4929,11,16,5394.27
4930,20,14,7786.49
4931,46,18,9036.77
4932,11,11,5853.110000000001
4933,143,10,4551.14
4934,18,15,7645.28
4935,18,12,3749.58
4936,12,16,4691.63
4937,3,23,11342.48
4938,17,18,6966.18
4939,17,9,3939.92
4940,12,12,5314.25
4941,170,5,2261.9700000000003
4942,8,16,6323.77
4943,0,14,5891.29
4944,5,17,6182.7
4945,18,16,7182.69
4946,29,12,4435.75
4947,8,9,2999.26
4948,17,10,4879.52
4949,20,5,1655.3
4950,1,11,5302.73
4951,39,20,6227.0
4952,15,18,6131.27
4953,3,14,3991.8
4954,44,13,4491.6
4955,78,14,5532.36
4956,6,12,6484.08
4957,44,12,2712.5
4958,27,9,2000.52
4959,22,23,11072.99
4960,2,14,4898.87
4961,26,10,4821.64
4962,7,17,4971.58
4963,101,6,1212.03
4964,15,17,8475.95
4965,15,14,5384.24
4966,1,15,5941.14
4967,49,12,3790.59
4968,28,9,2517.96
4969,37,11,3071.8
4970,2,22,10871.26
4971,61,10,6350.46
4972,3,16,7989.72
4973,26,22,8873.84
4974,12,14,8473.0
4975,23,10,3968.67
4976,4,8,4363.81
4977,32,10,4371.38
4978,7,14,6499.93
4979,1,9,4494.879999999999
4980,99,5,2323.06
4981,42,8,2708.9100000000003
4982,158,7,3489.3199999999997
4983,18,12,5283.93
4984,13,12,5617.42
4985,54,12,4782.44
4986,23,10,2654.43
4987,36,10,4240.43
4988,60,11,4331.42
4989,48,12,3718.06
4990,10,12,6294.41
4991,38,8,3635.52
4992,16,20,9824.380000000001
4993,2,17,8670.4
4994,18,21,8087.17
4995,9,18,7328.0
4996,7,18,9005.09
4997,60,14,7690.04
4998,15,11,4042.96
4999,11,14,4948.68
5000,15,17,8818.52
